ID,Date,Element,Data_Value
FRM00007015,2009-11-30,TMIN,39
FRM00007015,2013-06-15,TMAX,196
FRM00007015,2015-11-26,TMAX,94
FRM00007015,2012-06-03,TMAX,181
FRM00007015,2013-05-02,TMAX,150
FRM00007015,2014-06-29,TMAX,191
FRM00007015,2012-12-09,TMAX,80
FRM00007015,2006-04-01,TMAX,144
FRM00007015,2006-02-25,TMIN,-13
FRM00007015,2006-02-25,TMAX,34
FRM00007015,2013-08-02,TMAX,342
FRM00007015,2009-03-01,TMAX,112
FRM00007015,2008-12-07,TMAX,94
FRM00007015,2010-10-20,TMAX,101
FRM00007015,2014-09-09,TMIN,109
FRM00007015,2011-02-09,TMIN,5
FRM00007015,2005-01-09,TMIN,50
FRM00007015,2013-04-14,TMIN,113
FRM00007015,2008-06-23,TMIN,104
FRM00007015,2014-09-09,TMAX,207
FRM00007015,2012-10-17,TMAX,150
FRM00007015,2012-12-09,TMIN,-13
FRM00007015,2012-10-17,TMIN,70
FRM00007015,2012-01-23,TMIN,26
FRM00007015,2012-01-23,TMAX,85
FRM00007015,2005-03-12,TMAX,70
FRM00007015,2005-03-12,TMIN,17
FRM00007015,2010-08-24,TMAX,210
FRM00007015,2015-09-15,TMAX,171
FRM00007015,2013-01-26,TMIN,-41
FRM00007015,2010-08-24,TMIN,116
FRM00007015,2005-12-05,TMAX,85
FRM00007015,2007-06-16,TMAX,205
FRM00007015,2007-06-16,TMIN,134
FRM00007015,2013-02-11,TMIN,-12
FRM00007015,2008-12-05,TMIN,39
FRM00007015,2009-10-16,TMAX,144
FRM00007015,2008-12-05,TMAX,66
FRM00007015,2005-03-27,TMIN,71
FRM00007015,2005-03-27,TMAX,148
FRM00007015,2005-06-09,TMAX,195
FRM00007015,2011-06-14,TMAX,234
FRM00007015,2005-06-01,TMIN,86
FRM00007015,2005-06-01,TMAX,205
FRM00007015,2007-03-21,TMAX,84
FRM00007015,2006-11-10,TMIN,5
FRM00007015,2012-02-13,TMIN,-12
FRM00007015,2006-11-10,TMAX,98
FRM00007015,2007-01-19,TMIN,105
FRM00007015,2011-10-09,TMIN,104
FRM00007015,2015-11-17,TMAX,164
FRM00007015,2013-12-29,TMIN,27
FRM00007015,2008-02-25,TMAX,133
FRM00007015,2010-01-24,TMAX,45
FRM00007015,2014-08-21,TMIN,87
FRM00007015,2006-10-10,TMIN,144
FRM00007015,2007-04-13,TMAX,249
FRM00007015,2005-12-05,TMIN,30
FRM00007015,2014-10-05,TMAX,164
FRM00007015,2014-03-29,TMIN,48
FRM00007015,2014-03-29,TMAX,204
FRM00007015,2013-03-10,TMAX,69
FRM00007015,2013-10-06,TMAX,203
FRM00007015,2008-02-25,TMIN,39
FRM00007015,2012-05-27,TMIN,144
FRM00007015,2008-11-15,TMIN,107
FRM00007015,2011-10-09,TMAX,168
FRM00007015,2009-10-16,TMIN,53
FRM00007015,2011-08-18,TMIN,149
FRM00007015,2007-06-03,TMAX,236
FRM00007015,2011-08-18,TMAX,231
FRM00007015,2006-04-29,TMAX,115
FRM00007015,2013-11-17,TMAX,72
FRM00007015,2013-12-22,TMAX,110
FRM00007015,2013-07-31,TMAX,258
FRM00007015,2008-09-29,TMAX,155
FRM00007015,2015-03-03,TMIN,17
FRM00007015,2014-03-08,TMAX,170
FRM00007015,2010-07-29,TMIN,138
FRM00007015,2011-10-13,TMAX,160
FRM00007015,2011-11-14,TMAX,100
FRM00007015,2013-04-25,TMAX,251
FRM00007015,2014-12-09,TMIN,16
FRM00007015,2012-05-25,TMIN,157
FRM00007015,2011-07-25,TMAX,217
FRM00007015,2011-07-25,TMIN,116
FRM00007015,2012-09-21,TMAX,171
FRM00007015,2006-12-03,TMIN,58
FRM00007015,2013-08-22,TMIN,136
FRM00007015,2011-12-29,TMIN,36
FRM00007015,2009-04-06,TMAX,206
FRM00007015,2015-07-16,TMIN,166
FRM00007015,2014-12-12,TMAX,103
FRM00007015,2010-06-01,TMAX,151
FRM00007015,2015-03-04,TMAX,90
FRM00007015,2009-02-28,TMAX,114
FRM00007015,2010-09-14,TMAX,191
FRM00007015,2007-12-07,TMAX,140
FRM00007015,2013-12-03,TMAX,53
FRM00007015,2010-09-14,TMIN,155
FRM00007015,2014-09-16,TMAX,254
FRM00007015,2009-02-28,TMIN,37
FRM00007015,2010-07-29,TMAX,217
FRM00007015,2013-10-11,TMIN,70
FRM00007015,2013-07-31,TMIN,170
FRM00007015,2006-11-07,TMIN,40
FRM00007015,2013-10-11,TMAX,101
FRM00007015,2015-03-11,TMAX,124
FRM00007015,2015-07-16,TMAX,290
FRM00007015,2013-04-25,TMIN,86
FRM00007015,2009-10-27,TMAX,136
FRM00007015,2009-10-27,TMIN,59
FRM00007015,2011-02-02,TMIN,3
FRM00007015,2015-08-02,TMIN,87
FRM00007015,2005-08-04,TMIN,112
FRM00007015,2012-01-05,TMAX,115
FRM00007015,2014-05-30,TMIN,116
FRM00007015,2013-12-04,TMIN,2
FRM00007015,2012-11-17,TMIN,25
FRM00007015,2006-01-19,TMIN,31
FRM00007015,2005-08-11,TMIN,142
FRM00007015,2010-07-06,TMIN,124
FRM00007015,2014-05-30,TMAX,182
FRM00007015,2014-07-17,TMAX,295
FRM00007015,2014-07-19,TMAX,317
FRM00007015,2008-11-14,TMAX,114
FRM00007015,2008-11-14,TMIN,69
FRM00007015,2012-07-02,TMAX,230
FRM00007015,2014-07-17,TMIN,148
FRM00007015,2011-03-02,TMAX,96
FRM00007015,2014-10-03,TMIN,133
FRM00007015,2005-08-04,TMAX,220
FRM00007015,2015-04-13,TMAX,163
FRM00007015,2011-03-30,TMIN,77
FRM00007015,2006-07-05,TMAX,282
FRM00007015,2006-06-10,TMIN,150
FRM00007015,2011-03-30,TMAX,149
FRM00007015,2006-06-10,TMAX,280
FRM00007015,2011-10-14,TMIN,56
FRM00007015,2011-10-14,TMAX,153
FRM00007015,2012-06-30,TMAX,232
FRM00007015,2013-01-30,TMAX,131
FRM00007015,2014-09-16,TMIN,118
FRM00007015,2006-12-03,TMAX,112
FRM00007015,2009-02-03,TMAX,40
FRM00007015,2012-09-21,TMIN,65
FRM00007015,2012-07-02,TMIN,95
FRM00007015,2014-03-08,TMIN,45
FRM00007015,2005-08-11,TMAX,238
FRM00007015,2010-03-15,TMAX,128
FRM00007015,2015-10-14,TMAX,103
FRM00007015,2014-10-03,TMAX,232
FRM00007015,2011-03-02,TMIN,7
FRM00007015,2008-01-19,TMAX,132
FRM00007015,2010-05-09,TMAX,143
FRM00007015,2010-10-26,TMIN,-5
FRM00007015,2009-04-17,TMAX,110
FRM00007015,2008-09-11,TMIN,143
FRM00007015,2006-08-12,TMIN,123
FRM00007015,2009-10-28,TMAX,164
FRM00007015,2014-09-17,TMIN,147
FRM00007015,2015-03-24,TMAX,104
FRM00007015,2006-06-03,TMIN,80
FRM00007015,2013-06-27,TMAX,181
FRM00007015,2013-06-27,TMIN,115
FRM00007015,2007-05-23,TMIN,94
FRM00007015,2010-10-10,TMIN,99
FRM00007015,2015-01-05,TMIN,-16
FRM00007015,2007-02-24,TMAX,108
FRM00007015,2015-03-24,TMIN,-7
FRM00007015,2006-08-12,TMAX,192
FRM00007015,2014-08-24,TMIN,75
FRM00007015,2010-05-05,TMIN,28
FRM00007015,2006-03-02,TMIN,-25
FRM00007015,2010-05-05,TMAX,122
FRM00007015,2010-06-25,TMIN,128
FRM00007015,2006-03-29,TMIN,67
FRM00007015,2006-07-28,TMAX,282
FRM00007015,2011-12-23,TMAX,100
FRM00007015,2009-10-28,TMIN,60
FRM00007015,2011-12-11,TMAX,73
FRM00007015,2011-12-11,TMIN,-5
FRM00007015,2010-04-24,TMIN,26
FRM00007015,2006-08-03,TMIN,140
FRM00007015,2008-08-17,TMAX,202
FRM00007015,2010-04-24,TMAX,223
FRM00007015,2012-06-03,TMIN,110
FRM00007015,2013-02-12,TMAX,9
FRM00007015,2008-11-17,TMIN,40
FRM00007015,2008-01-19,TMIN,117
FRM00007015,2010-10-10,TMAX,191
FRM00007015,2007-07-11,TMIN,117
FRM00007015,2005-09-02,TMAX,240
FRM00007015,2005-09-02,TMIN,130
FRM00007015,2008-06-08,TMIN,135
FRM00007015,2008-06-08,TMAX,215
FRM00007015,2014-12-09,TMAX,64
FRM00007015,2006-11-07,TMAX,96
FRM00007015,2012-07-10,TMAX,188
FRM00007015,2013-04-30,TMAX,151
FRM00007015,2012-07-21,TMAX,193
FRM00007015,2013-04-30,TMIN,36
FRM00007015,2014-12-25,TMIN,30
FRM00007015,2006-05-06,TMAX,195
FRM00007015,2010-09-17,TMAX,164
FRM00007015,2008-02-27,TMAX,119
FRM00007015,2015-12-23,TMAX,132
FRM00007015,2013-10-01,TMAX,190
FRM00007015,2015-03-04,TMIN,9
FRM00007015,2011-04-26,TMIN,89
FRM00007015,2011-08-12,TMIN,164
FRM00007015,2006-02-04,TMIN,9
FRM00007015,2008-09-11,TMAX,268
FRM00007015,2011-11-05,TMAX,171
FRM00007015,2007-07-31,TMIN,86
FRM00007015,2008-07-16,TMAX,218
FRM00007015,2011-11-05,TMIN,114
FRM00007015,2008-01-13,TMAX,81
FRM00007015,2005-09-07,TMAX,254
FRM00007015,2011-08-12,TMAX,226
FRM00007015,2009-10-13,TMIN,78
FRM00007015,2013-07-29,TMAX,242
FRM00007015,2011-02-28,TMAX,48
FRM00007015,2005-09-09,TMAX,245
FRM00007015,2013-07-29,TMIN,156
FRM00007015,2007-09-16,TMAX,234
FRM00007015,2011-07-06,TMAX,269
FRM00007015,2006-02-04,TMAX,55
FRM00007015,2011-06-13,TMIN,127
FRM00007015,2013-08-02,TMIN,194
FRM00007015,2012-09-04,TMAX,257
FRM00007015,2011-02-09,TMAX,61
FRM00007015,2010-05-18,TMIN,46
FRM00007015,2010-05-18,TMAX,184
FRM00007015,2011-10-26,TMAX,151
FRM00007015,2005-04-27,TMAX,163
FRM00007015,2013-05-30,TMIN,92
FRM00007015,2010-07-16,TMAX,235
FRM00007015,2005-03-02,TMIN,-24
FRM00007015,2012-09-16,TMIN,89
FRM00007015,2006-02-03,TMIN,-31
FRM00007015,2011-05-01,TMIN,108
FRM00007015,2006-02-21,TMIN,17
FRM00007015,2011-05-01,TMAX,211
FRM00007015,2009-06-09,TMIN,114
FRM00007015,2012-02-11,TMIN,-97
FRM00007015,2008-01-08,TMAX,97
FRM00007015,2013-06-16,TMIN,104
FRM00007015,2005-12-06,TMIN,37
FRM00007015,2009-08-14,TMAX,251
FRM00007015,2007-12-13,TMIN,8
FRM00007015,2006-01-11,TMIN,22
FRM00007015,2011-08-29,TMIN,103
FRM00007015,2011-07-02,TMIN,87
FRM00007015,2012-06-21,TMAX,234
FRM00007015,2011-07-02,TMAX,206
FRM00007015,2008-05-26,TMIN,149
FRM00007015,2012-01-18,TMIN,-21
FRM00007015,2010-11-27,TMAX,20
FRM00007015,2011-08-29,TMAX,184
FRM00007015,2009-06-28,TMAX,272
FRM00007015,2005-06-22,TMIN,148
FRM00007015,2009-06-28,TMIN,129
FRM00007015,2009-08-14,TMIN,114
FRM00007015,2014-10-24,TMIN,107
FRM00007015,2014-10-24,TMAX,126
FRM00007015,2005-06-22,TMAX,275
FRM00007015,2008-05-26,TMAX,237
FRM00007015,2008-01-08,TMIN,32
FRM00007015,2010-12-11,TMAX,65
FRM00007015,2012-03-31,TMAX,103
FRM00007015,2009-02-05,TMIN,0
FRM00007015,2013-01-31,TMIN,57
FRM00007015,2006-05-26,TMAX,153
FRM00007015,2014-08-10,TMAX,212
FRM00007015,2011-01-17,TMIN,56
FRM00007015,2011-01-17,TMAX,90
FRM00007015,2015-01-27,TMIN,9
FRM00007015,2009-08-15,TMIN,124
FRM00007015,2009-05-01,TMAX,216
FRM00007015,2009-02-05,TMAX,85
FRM00007015,2008-08-03,TMIN,144
FRM00007015,2008-08-03,TMAX,224
FRM00007015,2007-10-29,TMAX,111
FRM00007015,2015-01-26,TMAX,94
FRM00007015,2006-09-04,TMAX,231
FRM00007015,2015-01-26,TMIN,46
FRM00007015,2010-01-26,TMAX,3
FRM00007015,2009-11-01,TMAX,161
FRM00007015,2011-06-14,TMIN,129
FRM00007015,2008-10-13,TMAX,223
FRM00007015,2015-08-08,TMIN,155
FRM00007015,2012-07-30,TMIN,109
FRM00007015,2012-07-30,TMAX,204
FRM00007015,2011-06-18,TMIN,119
FRM00007015,2010-01-31,TMIN,-44
FRM00007015,2013-02-04,TMIN,62
FRM00007015,2009-06-09,TMAX,197
FRM00007015,2008-06-20,TMIN,104
FRM00007015,2008-09-03,TMAX,173
FRM00007015,2015-08-08,TMAX,263
FRM00007015,2015-05-22,TMIN,78
FRM00007015,2010-01-31,TMAX,40
FRM00007015,2008-06-20,TMAX,194
FRM00007015,2006-05-26,TMIN,117
FRM00007015,2008-10-13,TMIN,116
FRM00007015,2013-02-04,TMAX,110
FRM00007015,2008-09-03,TMIN,110
FRM00007015,2008-11-27,TMAX,67
FRM00007015,2009-07-30,TMAX,230
FRM00007015,2013-06-02,TMAX,173
FRM00007015,2009-08-22,TMAX,244
FRM00007015,2009-08-22,TMIN,107
FRM00007015,2014-05-18,TMAX,235
FRM00007015,2010-12-14,TMIN,-26
FRM00007015,2009-11-07,TMAX,103
FRM00007015,2010-08-15,TMAX,195
FRM00007015,2007-07-25,TMAX,240
FRM00007015,2009-09-20,TMAX,233
FRM00007015,2013-06-26,TMAX,196
FRM00007015,2013-06-26,TMIN,75
FRM00007015,2013-06-16,TMAX,193
FRM00007015,2013-08-19,TMAX,220
FRM00007015,2012-05-16,TMIN,35
FRM00007015,2013-10-07,TMIN,75
FRM00007015,2013-01-25,TMIN,-124
FRM00007015,2012-10-24,TMAX,180
FRM00007015,2013-09-29,TMAX,200
FRM00007015,2008-04-27,TMAX,237
FRM00007015,2008-04-27,TMIN,107
FRM00007015,2013-07-02,TMIN,96
FRM00007015,2012-10-24,TMIN,104
FRM00007015,2013-05-25,TMAX,137
FRM00007015,2013-05-25,TMIN,45
FRM00007015,2012-03-27,TMAX,192
FRM00007015,2011-07-05,TMAX,292
FRM00007015,2005-08-05,TMAX,205
FRM00007015,2013-10-07,TMAX,202
FRM00007015,2011-07-05,TMIN,117
FRM00007015,2010-03-18,TMIN,35
FRM00007015,2013-07-02,TMAX,231
FRM00007015,2012-03-27,TMIN,67
FRM00007015,2014-04-08,TMAX,153
FRM00007015,2006-09-12,TMIN,145
FRM00007015,2005-12-23,TMAX,76
FRM00007015,2015-03-05,TMIN,-11
FRM00007015,2006-09-12,TMAX,294
FRM00007015,2012-05-16,TMAX,140
FRM00007015,2005-12-23,TMIN,64
FRM00007015,2006-06-08,TMAX,236
FRM00007015,2006-08-14,TMAX,176
FRM00007015,2009-03-31,TMAX,134
FRM00007015,2006-08-14,TMIN,123
FRM00007015,2008-04-08,TMIN,-11
FRM00007015,2007-08-26,TMAX,223
FRM00007015,2009-03-04,TMAX,86
FRM00007015,2012-03-16,TMIN,67
FRM00007015,2011-03-13,TMIN,76
FRM00007015,2015-12-08,TMAX,105
FRM00007015,2010-02-09,TMAX,2
FRM00007015,2009-11-01,TMIN,103
FRM00007015,2013-03-11,TMAX,14
FRM00007015,2006-05-21,TMAX,177
FRM00007015,2015-12-31,TMAX,105
FRM00007015,2015-03-09,TMIN,60
FRM00007015,2006-05-21,TMIN,110
FRM00007015,2011-03-22,TMIN,10
FRM00007015,2015-12-08,TMIN,75
FRM00007015,2011-03-13,TMAX,130
FRM00007015,2006-09-05,TMAX,256
FRM00007015,2006-06-08,TMIN,100
FRM00007015,2013-11-21,TMIN,-6
FRM00007015,2014-05-18,TMIN,87
FRM00007015,2011-10-26,TMIN,87
FRM00007015,2010-12-14,TMAX,18
FRM00007015,2012-04-27,TMAX,155
FRM00007015,2009-03-27,TMAX,110
FRM00007015,2007-08-26,TMIN,126
FRM00007015,2014-07-27,TMIN,167
FRM00007015,2006-07-29,TMIN,149
FRM00007015,2006-07-23,TMIN,168
FRM00007015,2007-10-16,TMAX,190
FRM00007015,2015-12-02,TMAX,123
FRM00007015,2009-03-31,TMIN,5
FRM00007015,2006-09-05,TMIN,157
FRM00007015,2012-04-27,TMIN,97
FRM00007015,2009-04-26,TMAX,157
FRM00007015,2012-03-01,TMIN,74
FRM00007015,2010-01-12,TMIN,-11
FRM00007015,2010-02-19,TMAX,67
FRM00007015,2005-10-18,TMAX,136
FRM00007015,2007-04-09,TMIN,50
FRM00007015,2005-10-18,TMIN,47
FRM00007015,2008-06-26,TMIN,108
FRM00007015,2006-09-29,TMIN,138
FRM00007015,2007-02-19,TMAX,74
FRM00007015,2013-11-23,TMAX,71
FRM00007015,2012-09-23,TMIN,88
FRM00007015,2008-12-26,TMAX,57
FRM00007015,2012-09-23,TMAX,153
FRM00007015,2005-08-31,TMAX,314
FRM00007015,2005-08-21,TMIN,148
FRM00007015,2009-06-05,TMIN,64
FRM00007015,2006-09-29,TMAX,227
FRM00007015,2011-01-15,TMAX,103
FRM00007015,2015-02-05,TMAX,24
FRM00007015,2015-11-27,TMIN,9
FRM00007015,2009-10-13,TMAX,142
FRM00007015,2015-07-12,TMAX,215
FRM00007015,2011-12-27,TMAX,101
FRM00007015,2009-01-09,TMAX,-28
FRM00007015,2011-11-30,TMIN,28
FRM00007015,2011-11-30,TMAX,113
FRM00007015,2010-11-05,TMAX,154
FRM00007015,2015-01-22,TMAX,2
FRM00007015,2008-11-30,TMIN,5
FRM00007015,2014-11-07,TMIN,67
FRM00007015,2015-01-22,TMIN,-23
FRM00007015,2010-11-05,TMIN,128
FRM00007015,2011-11-11,TMIN,59
FRM00007015,2008-10-17,TMIN,48
FRM00007015,2009-11-25,TMAX,130
FRM00007015,2012-12-11,TMAX,33
FRM00007015,2005-09-10,TMAX,244
FRM00007015,2005-09-10,TMIN,164
FRM00007015,2014-06-04,TMAX,170
FRM00007015,2005-07-10,TMIN,146
FRM00007015,2009-06-05,TMAX,152
FRM00007015,2008-11-01,TMIN,48
FRM00007015,2008-12-08,TMAX,28
FRM00007015,2008-12-08,TMIN,-10
FRM00007015,2015-02-05,TMIN,-35
FRM00007015,2011-11-29,TMIN,59
FRM00007015,2011-09-21,TMIN,135
FRM00007015,2010-07-31,TMAX,262
FRM00007015,2008-05-20,TMIN,67
FRM00007015,2012-03-10,TMIN,78
FRM00007015,2009-09-06,TMIN,112
FRM00007015,2009-01-17,TMAX,93
FRM00007015,2009-01-17,TMIN,18
FRM00007015,2009-12-06,TMAX,122
FRM00007015,2008-02-07,TMAX,102
FRM00007015,2005-01-17,TMIN,29
FRM00007015,2011-01-06,TMIN,27
FRM00007015,2008-06-23,TMAX,227
FRM00007015,2009-09-06,TMAX,200
FRM00007015,2011-11-06,TMAX,148
FRM00007015,2005-11-08,TMAX,162
FRM00007015,2009-09-28,TMIN,80
FRM00007015,2012-01-07,TMIN,24
FRM00007015,2012-01-07,TMAX,105
FRM00007015,2012-09-01,TMAX,213
FRM00007015,2011-11-11,TMAX,93
FRM00007015,2013-03-05,TMAX,154
FRM00007015,2012-09-01,TMIN,60
FRM00007015,2013-09-30,TMAX,191
FRM00007015,2011-02-03,TMIN,29
FRM00007015,2007-09-20,TMAX,190
FRM00007015,2011-02-03,TMAX,100
FRM00007015,2008-02-07,TMIN,-4
FRM00007015,2006-08-17,TMIN,149
FRM00007015,2006-08-17,TMAX,242
FRM00007015,2005-07-10,TMAX,267
FRM00007015,2014-10-20,TMAX,186
FRM00007015,2010-01-01,TMAX,24
FRM00007015,2011-08-30,TMAX,174
FRM00007015,2010-01-12,TMAX,4
FRM00007015,2005-03-04,TMIN,-74
FRM00007015,2007-11-28,TMIN,39
FRM00007015,2012-05-14,TMAX,178
FRM00007015,2013-08-23,TMAX,280
FRM00007015,2014-02-26,TMIN,24
FRM00007015,2011-06-09,TMIN,75
FRM00007015,2010-05-16,TMAX,170
FRM00007015,2010-05-16,TMIN,65
FRM00007015,2006-12-06,TMAX,124
FRM00007015,2010-02-07,TMAX,43
FRM00007015,2007-06-22,TMIN,128
FRM00007015,2007-05-26,TMAX,232
FRM00007015,2012-01-30,TMAX,4
FRM00007015,2005-08-21,TMAX,190
FRM00007015,2015-02-22,TMIN,-14
FRM00007015,2011-10-12,TMAX,176
FRM00007015,2009-03-18,TMAX,147
FRM00007015,2015-08-03,TMAX,311
FRM00007015,2014-02-26,TMAX,108
FRM00007015,2007-06-26,TMAX,153
FRM00007015,2015-06-21,TMAX,201
FRM00007015,2006-05-24,TMIN,73
FRM00007015,2012-10-21,TMIN,120
FRM00007015,2005-04-26,TMIN,66
FRM00007015,2014-06-26,TMAX,236
FRM00007015,2005-04-26,TMAX,166
FRM00007015,2014-06-26,TMIN,109
FRM00007015,2009-04-11,TMIN,109
FRM00007015,2009-03-18,TMIN,27
FRM00007015,2009-04-11,TMAX,214
FRM00007015,2015-11-19,TMAX,146
FRM00007015,2012-10-21,TMAX,154
FRM00007015,2008-08-23,TMIN,99
FRM00007015,2007-10-16,TMIN,106
FRM00007015,2008-08-23,TMAX,193
FRM00007015,2010-02-27,TMAX,122
FRM00007015,2010-02-27,TMIN,39
FRM00007015,2010-04-03,TMAX,126
FRM00007015,2015-06-29,TMIN,147
FRM00007015,2011-01-13,TMIN,110
FRM00007015,2015-09-29,TMAX,182
FRM00007015,2008-06-26,TMAX,218
FRM00007015,2008-10-17,TMAX,144
FRM00007015,2012-11-18,TMAX,100
FRM00007015,2010-12-11,TMIN,48
FRM00007015,2012-07-24,TMIN,130
FRM00007015,2009-06-18,TMAX,224
FRM00007015,2011-04-09,TMAX,174
FRM00007015,2012-07-24,TMAX,282
FRM00007015,2007-09-10,TMAX,192
FRM00007015,2012-04-02,TMAX,146
FRM00007015,2010-10-04,TMAX,226
FRM00007015,2010-10-04,TMIN,145
FRM00007015,2015-09-30,TMIN,80
FRM00007015,2006-11-30,TMAX,78
FRM00007015,2008-05-20,TMAX,172
FRM00007015,2011-12-27,TMIN,40
FRM00007015,2011-04-09,TMIN,53
FRM00007015,2007-09-25,TMAX,160
FRM00007015,2014-03-09,TMAX,195
FRM00007015,2006-10-28,TMAX,181
FRM00007015,2015-09-29,TMIN,80
FRM00007015,2009-10-14,TMAX,115
FRM00007015,2012-04-12,TMIN,23
FRM00007015,2005-09-24,TMAX,202
FRM00007015,2013-04-11,TMAX,140
FRM00007015,2005-09-24,TMIN,121
FRM00007015,2007-03-04,TMAX,132
FRM00007015,2006-10-28,TMIN,113
FRM00007015,2010-03-17,TMIN,17
FRM00007015,2013-04-11,TMIN,80
FRM00007015,2009-02-13,TMAX,31
FRM00007015,2008-12-20,TMAX,122
FRM00007015,2011-01-03,TMAX,30
FRM00007015,2007-03-04,TMIN,29
FRM00007015,2015-05-08,TMAX,204
FRM00007015,2015-05-08,TMIN,96
FRM00007015,2010-03-17,TMAX,152
FRM00007015,2010-10-02,TMAX,180
FRM00007015,2012-03-01,TMAX,101
FRM00007015,2010-06-27,TMIN,149
FRM00007015,2010-02-24,TMIN,47
FRM00007015,2009-12-14,TMAX,9
FRM00007015,2005-01-31,TMAX,84
FRM00007015,2007-10-01,TMIN,115
FRM00007015,2014-08-26,TMAX,213
FRM00007015,2010-02-08,TMAX,36
FRM00007015,2011-10-02,TMIN,114
FRM00007015,2011-10-02,TMAX,277
FRM00007015,2014-08-26,TMIN,140
FRM00007015,2008-04-16,TMAX,114
FRM00007015,2008-04-16,TMIN,-1
FRM00007015,2013-05-01,TMIN,58
FRM00007015,2006-05-23,TMAX,140
FRM00007015,2010-10-31,TMAX,155
FRM00007015,2007-07-27,TMAX,225
FRM00007015,2009-09-22,TMIN,105
FRM00007015,2010-08-22,TMIN,164
FRM00007015,2010-08-22,TMAX,255
FRM00007015,2013-06-01,TMIN,86
FRM00007015,2009-03-28,TMIN,38
FRM00007015,2011-12-12,TMAX,84
FRM00007015,2006-10-13,TMIN,57
FRM00007015,2014-03-15,TMAX,132
FRM00007015,2012-02-22,TMAX,83
FRM00007015,2011-02-07,TMIN,56
FRM00007015,2015-01-24,TMIN,-32
FRM00007015,2012-05-26,TMAX,256
FRM00007015,2008-10-08,TMAX,175
FRM00007015,2006-01-22,TMAX,52
FRM00007015,2005-09-20,TMAX,203
FRM00007015,2015-01-24,TMAX,64
FRM00007015,2010-10-24,TMAX,120
FRM00007015,2008-05-17,TMAX,171
FRM00007015,2015-07-07,TMAX,259
FRM00007015,2010-10-24,TMIN,30
FRM00007015,2011-09-15,TMAX,196
FRM00007015,2011-09-18,TMIN,96
FRM00007015,2009-09-22,TMAX,224
FRM00007015,2010-07-04,TMIN,148
FRM00007015,2010-11-13,TMAX,144
FRM00007015,2014-03-12,TMIN,47
FRM00007015,2010-09-06,TMIN,106
FRM00007015,2006-06-09,TMIN,129
FRM00007015,2010-06-24,TMAX,272
FRM00007015,2014-10-22,TMAX,134
FRM00007015,2010-06-24,TMIN,130
FRM00007015,2013-05-01,TMAX,182
FRM00007015,2009-04-22,TMAX,170
FRM00007015,2009-02-19,TMAX,60
FRM00007015,2014-10-22,TMIN,68
FRM00007015,2005-03-21,TMIN,57
FRM00007015,2011-03-06,TMIN,4
FRM00007015,2007-07-27,TMIN,137
FRM00007015,2005-08-12,TMAX,219
FRM00007015,2005-03-21,TMAX,184
FRM00007015,2014-02-08,TMAX,102
FRM00007015,2013-06-01,TMAX,163
FRM00007015,2010-11-13,TMIN,107
FRM00007015,2011-03-06,TMAX,73
FRM00007015,2010-07-04,TMAX,248
FRM00007015,2010-10-31,TMIN,70
FRM00007015,2008-07-22,TMIN,85
FRM00007015,2015-04-05,TMIN,19
FRM00007015,2012-09-22,TMIN,69
FRM00007015,2008-07-22,TMAX,242
FRM00007015,2012-09-22,TMAX,172
FRM00007015,2006-06-09,TMAX,260
FRM00007015,2011-09-18,TMAX,163
FRM00007015,2005-01-31,TMIN,48
FRM00007015,2014-02-08,TMIN,47
FRM00007015,2011-10-29,TMAX,182
FRM00007015,2012-05-15,TMAX,131
FRM00007015,2012-05-15,TMIN,39
FRM00007015,2011-05-27,TMAX,153
FRM00007015,2015-04-06,TMAX,100
FRM00007015,2014-11-09,TMIN,74
FRM00007015,2012-06-09,TMAX,177
FRM00007015,2014-03-15,TMIN,63
FRM00007015,2011-11-24,TMIN,17
FRM00007015,2006-08-08,TMAX,216
FRM00007015,2015-02-28,TMAX,94
FRM00007015,2015-02-28,TMIN,-4
FRM00007015,2012-09-06,TMIN,93
FRM00007015,2012-09-06,TMAX,210
FRM00007015,2009-07-05,TMAX,256
FRM00007015,2014-06-19,TMIN,107
FRM00007015,2010-08-16,TMAX,164
FRM00007015,2012-01-13,TMAX,96
FRM00007015,2014-09-15,TMAX,234
FRM00007015,2010-06-07,TMAX,206
FRM00007015,2012-01-13,TMIN,13
FRM00007015,2013-08-11,TMAX,224
FRM00007015,2010-02-24,TMAX,114
FRM00007015,2009-07-05,TMIN,173
FRM00007015,2013-10-29,TMAX,123
FRM00007015,2013-03-08,TMIN,78
FRM00007015,2014-10-25,TMIN,116
FRM00007015,2010-09-05,TMIN,107
FRM00007015,2011-09-07,TMIN,126
FRM00007015,2011-09-07,TMAX,187
FRM00007015,2013-10-10,TMAX,148
FRM00007015,2013-12-10,TMIN,-10
FRM00007015,2013-08-17,TMAX,264
FRM00007015,2014-09-08,TMAX,216
FRM00007015,2015-05-01,TMIN,36
FRM00007015,2006-06-24,TMAX,250
FRM00007015,2009-01-10,TMIN,-110
FRM00007015,2008-04-22,TMIN,94
FRM00007015,2008-04-22,TMAX,196
FRM00007015,2009-01-10,TMAX,-26
FRM00007015,2015-05-01,TMAX,143
FRM00007015,2006-08-08,TMIN,155
FRM00007015,2009-09-12,TMAX,200
FRM00007015,2015-07-25,TMAX,243
FRM00007015,2013-11-03,TMAX,137
FRM00007015,2006-06-24,TMIN,125
